fecha_ocurrencia,ramo,cliente_id,monto_reclamacion
2021-08-21,Gastos Médicos,C004173,221468.84
2021-08-21,Auto,C000527,20903.06
2021-08-21,Auto,C005200,20265.79
2021-08-21,Auto,C002692,42130.38
2021-08-21,Daños,C002276,118055.09
2021-08-21,Gastos Médicos,C007586,85722.21
2021-08-22,Auto,C000053,35933.76
2021-08-22,Auto,C000791,22644.38
2021-08-22,Auto,C006323,47888.4
2021-08-22,Gastos Médicos,C004434,52218.28
2021-08-22,Daños,C004536,163806.56
2021-08-22,Daños,C004882,63482.14
2021-08-22,Auto,C003668,22112.4
2021-08-22,Auto,C004869,25794.73
2021-08-22,Vida,C003533,136169.09
2021-08-22,Auto,C006768,27384.96
2021-08-22,Auto,C003702,25847.11
2021-08-22,Auto,C004784,22910.59
2021-08-22,Gastos Médicos,C005234,32713.96
2021-08-22,Daños,C004855,60089.46
2021-08-22,Gastos Médicos,C006164,59441.32
2021-08-22,Daños,C000432,113516.15
2021-08-22,Auto,C000206,41179.93
2021-08-23,Gastos Médicos,C007208,41640.55
2021-08-23,Auto,C005319,20905.53
2021-08-23,Gastos Médicos,C007857,159757.78
2021-08-23,Auto,C006863,41394.25
2021-08-23,Auto,C000792,117794.32
2021-08-23,Gastos Médicos,C003298,80872.64
2021-08-23,Daños,C006809,157315.61
2021-08-23,Auto,C006383,68504.53
2021-08-23,Daños,C002392,64341.4
2021-08-23,Daños,C000696,63627.86
2021-08-23,Vida,C001714,288758.38
2021-08-23,Daños,C001043,660476.69
2021-08-23,Auto,C003685,57818.34
2021-08-24,Gastos Médicos,C003481,38988.61
2021-08-24,Auto,C002835,35148.47
2021-08-24,Gastos Médicos,C000976,187641.33
2021-08-24,Daños,C007657,237819.71
2021-08-24,Gastos Médicos,C005619,48376.79
2021-08-24,Daños,C000303,80013.76
2021-08-24,Daños,C003483,83821.65
2021-08-24,Vida,C004246,169857.63
2021-08-24,Daños,C000659,75376.74
2021-08-24,Daños,C002251,120639.23
2021-08-24,Gastos Médicos,C006884,62943.77
2021-08-24,Gastos Médicos,C004256,35618.82
2021-08-24,Auto,C006352,21127.02
2021-08-24,Vida,C004586,125389.64
2021-08-24,Auto,C003605,68212.04
2021-08-24,Gastos Médicos,C007857,50140.47
2021-08-24,Auto,C003109,60367.37
2021-08-24,Gastos Médicos,C006681,87861.52
2021-08-25,Auto,C002192,32208.99
2021-08-25,Gastos Médicos,C002285,35032.35
2021-08-25,Auto,C004937,27274.01
2021-08-25,Daños,C003159,86129.01
2021-08-25,Auto,C000392,30198.07
2021-08-25,Daños,C000259,51554.59
2021-08-25,Vida,C000401,102744.18
2021-08-25,Auto,C003245,22950.3
2021-08-25,Auto,C001166,43249.49
2021-08-25,Gastos Médicos,C005645,35526.83
2021-08-25,Daños,C003167,53742.39
2021-08-25,Gastos Médicos,C002918,41219.07
2021-08-25,Gastos Médicos,C002877,54587.35
2021-08-25,Daños,C003354,66709.14
2021-08-25,Daños,C007588,62165.55
2021-08-25,Vida,C007628,121585.55
2021-08-25,Auto,C006435,21622.09
2021-08-26,Auto,C004660,31799.29
2021-08-26,Vida,C007572,144970.07
2021-08-26,Auto,C001974,39239.29
2021-08-26,Daños,C007714,147362.33
2021-08-26,Gastos Médicos,C007788,36378.84
2021-08-26,Gastos Médicos,C001756,185044.53
2021-08-26,Gastos Médicos,C004890,89993.45
2021-08-26,Auto,C004541,41141.73
2021-08-26,Auto,C000244,31926.34
2021-08-26,Daños,C007929,458696.59
2021-08-26,Auto,C005831,23606.17
2021-08-26,Auto,C000748,39967.59
2021-08-26,Daños,C006050,72205.42
2021-08-26,Auto,C002994,83177.51
2021-08-26,Daños,C000468,250835.44
2021-08-26,Auto,C001458,20692.54
2021-08-26,Gastos Médicos,C006329,32678.35
2021-08-26,Gastos Médicos,C002939,32537.71
2021-08-26,Daños,C006141,54274.43
2021-08-26,Auto,C003195,214198.51
2021-08-26,Auto,C004319,42138.63
2021-08-26,Gastos Médicos,C003874,61350.77
2021-08-27,Vida,C007847,108863.33
2021-08-27,Auto,C006151,22885.64
2021-08-27,Daños,C002930,116162.01
2021-08-27,Daños,C007999,61975.1
2021-08-27,Vida,C003994,183753.79
2021-08-27,Auto,C006276,21674.75
2021-08-27,Gastos Médicos,C002772,40673.36
2021-08-27,Vida,C003954,107838.5
2021-08-27,Daños,C000183,74732.34
2021-08-27,Vida,C006436,232274.97
2021-08-27,Auto,C004036,39962.47
2021-08-27,Daños,C000564,792762.2
2021-08-27,Auto,C005307,41247.68
2021-08-27,Daños,C006096,57289.45
2021-08-27,Vida,C002501,139321.39
2021-08-27,Gastos Médicos,C005817,92144.23
2021-08-27,Daños,C000293,64628.35
2021-08-27,Gastos Médicos,C005283,42273.91
2021-08-27,Gastos Médicos,C002439,35827.02
2021-08-27,Daños,C003429,50279.05
2021-08-27,Daños,C005177,93207.07
2021-08-28,Gastos Médicos,C004653,35383.01
2021-08-28,Gastos Médicos,C001439,49257.8
2021-08-28,Gastos Médicos,C006564,38563.56
2021-08-28,Daños,C006920,78645.65
2021-08-28,Auto,C002361,25286.03
2021-08-28,Auto,C000140,27370.0
2021-08-28,Auto,C004180,22506.04
2021-08-28,Auto,C007458,28182.94
2021-08-28,Vida,C007723,115472.67
2021-08-28,Auto,C000874,31521.86
2021-08-28,Gastos Médicos,C005297,62306.21
2021-08-28,Daños,C004493,50851.95
2021-08-28,Vida,C001774,107846.05
2021-08-28,Gastos Médicos,C002375,166403.19
2021-08-28,Daños,C004417,107506.62
2021-08-29,Daños,C000639,497530.36
2021-08-29,Daños,C004115,82742.73
2021-08-29,Gastos Médicos,C006768,91765.99
2021-08-29,Auto,C000127,25855.32
2021-08-29,Gastos Médicos,C006698,38129.83
2021-08-29,Daños,C003871,276297.5
2021-08-29,Auto,C002196,55999.94
2021-08-29,Daños,C003841,107857.56
2021-08-29,Auto,C004688,20824.19
2021-08-29,Auto,C007136,26789.36
2021-08-29,Gastos Médicos,C000466,59600.93
2021-08-29,Auto,C007063,21728.82
2021-08-29,Vida,C000692,670328.61
2021-08-30,Auto,C007260,26385.45
2021-08-30,Auto,C000727,84416.58
2021-08-30,Auto,C002670,31681.0
2021-08-30,Auto,C002339,43261.0
2021-08-30,Gastos Médicos,C007211,96387.43
2021-08-30,Daños,C006128,110588.67
2021-08-30,Daños,C004650,98581.52
2021-08-30,Daños,C001204,166111.87
2021-08-30,Auto,C002836,26645.18
2021-08-30,Vida,C007657,121263.57
2021-08-30,Vida,C004512,509216.76
2021-08-30,Vida,C007678,196686.06
2021-08-30,Auto,C007290,23402.45
2021-08-30,Gastos Médicos,C002034,40472.37
2021-08-30,Gastos Médicos,C004566,44778.69
2021-08-30,Daños,C002872,152002.75
2021-08-31,Vida,C003465,127886.46
2021-08-31,Auto,C007268,20004.85
2021-08-31,Auto,C002858,39566.69
2021-08-31,Auto,C000229,24078.32
2021-08-31,Vida,C001717,142042.61
2021-08-31,Auto,C005810,35712.96
2021-08-31,Daños,C000722,55484.48
2021-08-31,Daños,C006790,77173.35
2021-08-31,Gastos Médicos,C000894,32573.08
2021-08-31,Auto,C006062,83969.44
2021-08-31,Auto,C003505,88246.61
2021-08-31,Gastos Médicos,C004853,119120.81
2021-08-31,Gastos Médicos,C000996,87472.01
2021-08-31,Vida,C000740,157483.37
2021-08-31,Auto,C000833,20968.55
2021-08-31,Daños,C005612,500514.9
2021-08-31,Gastos Médicos,C002642,34317.48
2021-08-31,Vida,C003736,470953.43
2021-08-31,Gastos Médicos,C000091,36316.9
2021-09-01,Daños,C004201,77032.23
2021-09-01,Gastos Médicos,C007202,55176.25
2021-09-01,Daños,C007599,60588.04
2021-09-01,Daños,C003867,220913.29
2021-09-01,Auto,C001157,61933.27
2021-09-01,Gastos Médicos,C002541,31815.36
2021-09-01,Vida,C000890,154859.29
2021-09-01,Daños,C001766,75738.75
2021-09-01,Gastos Médicos,C006207,51235.33
2021-09-01,Gastos Médicos,C002693,42931.92
2021-09-01,Auto,C005608,105828.27
2021-09-01,Daños,C005640,58878.0
2021-09-01,Vida,C007057,380076.1
2021-09-01,Daños,C007507,50660.05
2021-09-01,Vida,C001739,123533.73
2021-09-01,Gastos Médicos,C003082,113260.19
2021-09-02,Auto,C001333,24594.89
2021-09-02,Daños,C006895,53143.69
2021-09-02,Auto,C000398,29285.96
2021-09-02,Auto,C001359,20401.05
2021-09-02,Gastos Médicos,C001536,30651.54
2021-09-02,Gastos Médicos,C001181,30406.44
2021-09-02,Auto,C006476,35418.28
2021-09-02,Auto,C006289,25663.48
2021-09-02,Auto,C001978,67074.04
2021-09-02,Daños,C005203,53285.37
2021-09-03,Auto,C003576,29883.59
2021-09-03,Auto,C005008,35575.44
2021-09-03,Daños,C005817,78667.5
2021-09-03,Auto,C007889,29913.99
2021-09-03,Daños,C005392,54771.03
2021-09-03,Auto,C005622,27323.55
2021-09-03,Gastos Médicos,C003835,32117.7
2021-09-03,Gastos Médicos,C006614,55546.88
2021-09-03,Daños,C004996,59543.31
2021-09-03,Auto,C005474,57325.12
2021-09-03,Auto,C001118,24235.57
2021-09-03,Daños,C004035,415629.61
2021-09-03,Daños,C003088,58685.99
2021-09-03,Vida,C005034,134107.22
2021-09-03,Gastos Médicos,C002067,32463.46
2021-09-03,Auto,C002034,47184.49
2021-09-03,Auto,C001185,32676.55
2021-09-03,Daños,C007576,70562.58
2021-09-03,Daños,C005512,64800.34
2021-09-03,Auto,C005965,31855.28
2021-09-03,Vida,C005330,320613.64
2021-09-03,Auto,C001496,28719.2
2021-09-04,Auto,C000680,29624.74
2021-09-04,Gastos Médicos,C006887,72468.98
2021-09-04,Daños,C007866,61237.47
2021-09-04,Auto,C006787,37452.91
2021-09-04,Auto,C006252,85845.11
2021-09-04,Auto,C000512,26748.25
2021-09-04,Daños,C000473,98990.05
2021-09-04,Auto,C007230,95612.19
2021-09-04,Gastos Médicos,C005742,37374.92
2021-09-04,Gastos Médicos,C004422,55758.66
2021-09-04,Auto,C002156,55993.93
2021-09-04,Gastos Médicos,C004898,33542.63
2021-09-05,Auto,C003228,47626.29
2021-09-05,Auto,C006021,22435.77
2021-09-05,Auto,C004009,22880.19
2021-09-05,Vida,C003694,703565.81
2021-09-05,Daños,C006831,233225.69
2021-09-05,Auto,C000742,30125.26
2021-09-05,Daños,C003506,98586.49
2021-09-05,Auto,C000278,23707.53
2021-09-05,Auto,C006852,80055.66
2021-09-05,Gastos Médicos,C005109,48785.8
2021-09-05,Daños,C006604,300626.15
2021-09-05,Gastos Médicos,C001378,36587.4
2021-09-05,Daños,C002782,61817.63
2021-09-05,Daños,C006083,111570.3
2021-09-05,Daños,C005161,51497.23
2021-09-05,Daños,C001161,56105.35
2021-09-05,Daños,C000107,87679.44
2021-09-05,Auto,C005529,31485.62
2021-09-05,Auto,C001660,82335.66
2021-09-06,Auto,C005858,35281.99
2021-09-06,Auto,C003037,29927.91
2021-09-06,Daños,C002810,59296.64
2021-09-06,Auto,C001814,20337.66
2021-09-06,Daños,C000032,56184.82
2021-09-06,Auto,C002964,21809.72
2021-09-06,Auto,C004196,20851.0
2021-09-06,Daños,C005982,81437.75
2021-09-06,Gastos Médicos,C001864,58929.89
2021-09-06,Daños,C007568,70962.8
2021-09-06,Daños,C006008,50869.85
2021-09-06,Vida,C002819,102028.11
2021-09-06,Gastos Médicos,C004873,31057.99
2021-09-06,Vida,C007452,109310.72
2021-09-06,Gastos Médicos,C003485,51423.69
2021-09-06,Auto,C007011,32866.19
2021-09-06,Auto,C003145,29414.44
2021-09-06,Gastos Médicos,C007665,48847.62
2021-09-07,Auto,C007780,40854.73
2021-09-07,Gastos Médicos,C004764,39478.28
2021-09-07,Auto,C001393,25724.35
2021-09-07,Auto,C002451,27061.15
2021-09-07,Daños,C005961,56947.97
2021-09-07,Daños,C005397,115182.21
2021-09-07,Auto,C003261,38682.12
2021-09-07,Daños,C006114,169820.88
2021-09-07,Auto,C005458,38487.54
2021-09-07,Auto,C000893,27110.31
2021-09-07,Auto,C000525,48501.9
2021-09-07,Daños,C000292,50127.51
2021-09-07,Gastos Médicos,C006561,36574.16
2021-09-07,Daños,C000443,81003.2
2021-09-07,Auto,C003956,21963.29
2021-09-07,Gastos Médicos,C001775,91909.6
2021-09-07,Vida,C004031,170684.87
2021-09-07,Auto,C006503,28213.18
2021-09-07,Auto,C003997,28275.78
2021-09-07,Auto,C002754,59960.71
2021-09-07,Daños,C005037,105546.85
2021-09-07,Auto,C000198,24266.18
2021-09-07,Auto,C003638,32303.98
2021-09-07,Auto,C002109,22410.25
2021-09-08,Gastos Médicos,C003269,45120.86
2021-09-08,Vida,C005197,329308.78
2021-09-08,Gastos Médicos,C004050,30154.49
2021-09-08,Auto,C000037,23832.1
2021-09-08,Vida,C002145,337040.97
2021-09-08,Daños,C005714,74627.46
2021-09-08,Gastos Médicos,C002716,57636.18
2021-09-08,Auto,C004959,26025.77
2021-09-08,Auto,C002626,24844.53
2021-09-08,Daños,C000031,66142.24
2021-09-08,Auto,C004881,37032.85
2021-09-08,Auto,C002826,35143.06
2021-09-08,Auto,C005314,24193.86
2021-09-08,Gastos Médicos,C005480,48671.93
2021-09-08,Daños,C005265,291291.65
2021-09-09,Daños,C007867,98918.9
2021-09-09,Vida,C001805,430883.25
2021-09-09,Auto,C007763,31002.99
2021-09-09,Gastos Médicos,C004134,43013.05
2021-09-09,Auto,C004398,25572.73
2021-09-09,Gastos Médicos,C007947,32473.17
2021-09-09,Gastos Médicos,C004646,43555.85
2021-09-09,Daños,C002386,71262.43
2021-09-09,Auto,C005640,20707.61
2021-09-09,Gastos Médicos,C000442,72859.23
2021-09-09,Auto,C000770,72354.99
2021-09-09,Auto,C006310,38437.71
2021-09-09,Daños,C001267,63126.73
2021-09-09,Gastos Médicos,C000586,43152.57
2021-09-09,Auto,C000680,26180.56
2021-09-09,Auto,C001800,22914.08
2021-09-09,Vida,C002727,113688.75
2021-09-09,Daños,C002648,85382.38
2021-09-09,Vida,C002479,153288.64
2021-09-10,Gastos Médicos,C002721,38138.92
2021-09-10,Auto,C007826,23261.72
2021-09-10,Vida,C006027,141916.54
2021-09-10,Daños,C005782,82058.55
2021-09-10,Auto,C004064,25254.1
2021-09-10,Gastos Médicos,C003596,31922.66
2021-09-10,Auto,C005920,23519.12
2021-09-10,Daños,C002840,56193.54
2021-09-10,Gastos Médicos,C004969,64330.66
2021-09-10,Daños,C004616,51557.66
2021-09-10,Vida,C007729,11526742.33
2021-09-10,Auto,C001424,31520.85
2021-09-10,Auto,C007773,21380.54
2021-09-10,Daños,C005926,99489.89
2021-09-10,Gastos Médicos,C004371,160311.55
2021-09-10,Gastos Médicos,C002921,40885.39
2021-09-10,Daños,C006893,62206.71
2021-09-11,Gastos Médicos,C007729,50531.61
2021-09-11,Daños,C005396,169704.77
2021-09-11,Gastos Médicos,C001748,380220.79
2021-09-11,Auto,C005878,20697.42
2021-09-11,Auto,C007595,30930.84
2021-09-11,Gastos Médicos,C003171,88699.08
2021-09-11,Daños,C001455,103681.05
2021-09-11,Daños,C001673,88026.01
2021-09-11,Daños,C000349,91697.01
2021-09-11,Gastos Médicos,C002622,95605.26
2021-09-11,Daños,C000105,70650.13
2021-09-11,Auto,C001579,759477.68
2021-09-11,Auto,C007079,23665.14
2021-09-12,Gastos Médicos,C005050,31396.39
2021-09-12,Gastos Médicos,C000230,80853.05
2021-09-12,Daños,C005881,61296.26
2021-09-12,Gastos Médicos,C004309,32053.23
2021-09-12,Gastos Médicos,C005651,37724.89
2021-09-12,Vida,C002178,149077.88
2021-09-12,Daños,C005817,70137.79
2021-09-12,Auto,C007949,21671.05
2021-09-12,Gastos Médicos,C000795,37900.75
2021-09-12,Daños,C004495,75888.4
2021-09-12,Auto,C002846,20556.04
2021-09-12,Vida,C003740,542709.59
2021-09-12,Gastos Médicos,C004506,30770.33
2021-09-12,Gastos Médicos,C000368,108896.91
2021-09-12,Gastos Médicos,C000433,143054.69
2021-09-12,Auto,C006224,24684.1
2021-09-12,Gastos Médicos,C000426,79681.22
2021-09-12,Vida,C006808,450712.18
2021-09-12,Gastos Médicos,C005449,39243.27
2021-09-12,Daños,C004241,75670.01
2021-09-13,Daños,C002781,65835.51
2021-09-13,Auto,C003249,23368.19
2021-09-13,Gastos Médicos,C004392,30216.11
2021-09-13,Gastos Médicos,C007166,47853.78
2021-09-13,Vida,C007251,148068.63
2021-09-13,Gastos Médicos,C000244,49983.62
2021-09-13,Daños,C006702,59211.51
2021-09-13,Gastos Médicos,C001798,37938.09
2021-09-13,Vida,C001341,111824.11
2021-09-13,Daños,C002274,209979.47
2021-09-13,Gastos Médicos,C004966,33301.73
2021-09-13,Daños,C002307,59293.14
2021-09-13,Daños,C002192,57694.38
2021-09-13,Gastos Médicos,C003293,144134.71
2021-09-13,Gastos Médicos,C004816,113366.31
2021-09-13,Daños,C004562,77509.96
2021-09-13,Auto,C004914,46385.79
2021-09-13,Daños,C004559,203329.57
2021-09-13,Daños,C001309,186022.52
2021-09-14,Gastos Médicos,C001995,40957.5
2021-09-14,Auto,C000699,24705.79
2021-09-14,Gastos Médicos,C005273,39323.27
2021-09-14,Vida,C006240,102700.38
2021-09-14,Gastos Médicos,C002219,51808.03
2021-09-14,Gastos Médicos,C000829,38190.45
2021-09-14,Auto,C005889,20084.81
2021-09-14,Daños,C000180,62754.79
2021-09-14,Daños,C002662,314777.77
2021-09-14,Daños,C007047,87007.96
2021-09-14,Auto,C006567,22212.51
2021-09-14,Auto,C005234,37605.0
2021-09-14,Auto,C007124,21874.44
2021-09-14,Gastos Médicos,C007042,44118.03
2021-09-14,Daños,C003789,53277.33
2021-09-14,Daños,C007555,58210.67
2021-09-14,Auto,C001011,51810.16
2021-09-14,Gastos Médicos,C001202,30775.4
2021-09-15,Auto,C002721,23107.74
2021-09-15,Gastos Médicos,C007540,39919.29
2021-09-15,Vida,C005138,102161.31
2021-09-15,Auto,C001018,31141.32
2021-09-15,Daños,C003604,59352.11
2021-09-15,Gastos Médicos,C005871,54673.86
2021-09-15,Auto,C007552,26449.92
2021-09-15,Gastos Médicos,C007082,50205.01
2021-09-15,Daños,C005765,55486.96
2021-09-15,Daños,C002692,57457.24
2021-09-15,Gastos Médicos,C006382,90250.87
2021-09-15,Gastos Médicos,C007337,107473.28
2021-09-15,Gastos Médicos,C002088,30283.24
2021-09-15,Gastos Médicos,C002217,35654.49
2021-09-15,Auto,C007474,23136.99
2021-09-15,Auto,C006050,22713.84
2021-09-15,Vida,C005942,613306.85
2021-09-15,Daños,C000260,118290.05
2021-09-15,Gastos Médicos,C003039,77270.32
2021-09-16,Auto,C007251,40012.73
2021-09-16,Gastos Médicos,C007829,59059.95
2021-09-16,Gastos Médicos,C003657,33082.86
2021-09-16,Auto,C004377,23726.95
2021-09-16,Auto,C003562,78487.67
2021-09-16,Gastos Médicos,C001036,63241.5
2021-09-16,Auto,C003077,67417.9
2021-09-16,Vida,C004588,272608.79
2021-09-16,Daños,C000622,62198.86
2021-09-16,Daños,C006870,53942.41
2021-09-16,Vida,C000168,441106.7
2021-09-16,Vida,C006282,265928.78
2021-09-16,Daños,C005818,335377.61
2021-09-16,Auto,C007924,21269.23
2021-09-16,Auto,C006565,59443.4
2021-09-16,Gastos Médicos,C000828,35956.22
2021-09-16,Gastos Médicos,C007980,36231.81
2021-09-16,Vida,C000001,494513.31
2021-09-16,Auto,C007877,20252.06
2021-09-16,Auto,C004502,26593.0
2021-09-16,Daños,C000706,85413.93
2021-09-17,Auto,C000205,122006.53
2021-09-17,Auto,C003147,33064.52
2021-09-17,Auto,C000713,20097.01
2021-09-17,Daños,C006248,98433.53
2021-09-17,Gastos Médicos,C001776,43636.79
2021-09-17,Vida,C006169,108321.52
2021-09-17,Daños,C007457,94181.27
2021-09-17,Gastos Médicos,C006673,66456.77
2021-09-17,Daños,C000729,64677.37
2021-09-17,Auto,C006709,36196.98
2021-09-17,Vida,C007004,124358.53
2021-09-18,Auto,C001313,49021.67
2021-09-18,Auto,C004420,25395.69
2021-09-18,Daños,C006826,675408.89
2021-09-18,Auto,C000454,22383.5
2021-09-18,Auto,C001086,23444.91
2021-09-18,Auto,C000444,20811.23
2021-09-18,Auto,C007293,22365.05
2021-09-18,Gastos Médicos,C007997,33149.64
2021-09-18,Gastos Médicos,C006129,57401.91
2021-09-18,Daños,C005228,59145.34
2021-09-18,Gastos Médicos,C001921,50781.77
2021-09-18,Auto,C007809,25017.9
2021-09-18,Auto,C006686,22408.72
2021-09-18,Gastos Médicos,C003553,37578.7
2021-09-18,Daños,C004767,52242.37
2021-09-18,Auto,C004665,22600.09
2021-09-18,Gastos Médicos,C001215,33380.09
2021-09-18,Auto,C007218,20566.41
2021-09-18,Auto,C000488,37223.13
2021-09-18,Auto,C007313,20854.41
2021-09-18,Vida,C003826,140119.41
2021-09-18,Daños,C007761,56459.45
2021-09-19,Daños,C006020,143450.3
2021-09-19,Vida,C003463,3419743.73
2021-09-19,Auto,C004360,39749.86
2021-09-19,Daños,C007250,65842.15
2021-09-19,Gastos Médicos,C000874,60986.24
2021-09-19,Gastos Médicos,C002117,44922.35
2021-09-19,Daños,C003215,723368.82
2021-09-19,Daños,C002654,123677.13
2021-09-19,Auto,C003735,31202.19
2021-09-19,Auto,C000192,33360.73
2021-09-19,Vida,C000410,349656.6
2021-09-19,Daños,C006376,57488.3
2021-09-19,Auto,C003366,42295.27
2021-09-19,Vida,C006894,257946.28
2021-09-19,Vida,C000036,104815.51
2021-09-19,Gastos Médicos,C003422,34847.19
2021-09-19,Auto,C002240,29375.77
2021-09-19,Daños,C004880,121988.45
2021-09-19,Vida,C005018,270962.47
2021-09-20,Auto,C005041,42238.53
2021-09-20,Auto,C000750,22573.8
2021-09-20,Daños,C003450,96706.62
2021-09-20,Auto,C002486,24472.0
2021-09-20,Daños,C000080,137823.15
2021-09-20,Daños,C007300,54537.23
2021-09-20,Auto,C004824,294402.91
2021-09-20,Daños,C001008,4193955.78
2021-09-20,Auto,C005882,35459.45
2021-09-20,Auto,C006363,24951.15
2021-09-20,Gastos Médicos,C002995,32487.46
2021-09-20,Auto,C004974,22665.98
2021-09-20,Vida,C002293,121767.31
2021-09-20,Auto,C007896,34437.61
2021-09-20,Daños,C007758,53522.54
2021-09-20,Daños,C007020,52711.75
2021-09-20,Gastos Médicos,C006807,46873.43
2021-09-20,Daños,C002445,57090.59
2021-09-20,Gastos Médicos,C005376,33411.2
2021-09-20,Daños,C003803,107783.59
2021-09-21,Gastos Médicos,C003127,33502.2
2021-09-21,Auto,C000044,20422.09
2021-09-21,Gastos Médicos,C003140,154658.66
2021-09-21,Auto,C006700,28052.9
2021-09-21,Daños,C005455,65462.22
2021-09-21,Auto,C006046,66700.07
2021-09-21,Gastos Médicos,C002113,34520.1
2021-09-21,Auto,C003996,51469.42
2021-09-21,Gastos Médicos,C007901,31806.53
2021-09-21,Gastos Médicos,C006276,41234.03
2021-09-21,Daños,C001441,214626.74
2021-09-21,Daños,C004391,72387.2
2021-09-21,Gastos Médicos,C004720,40468.09
2021-09-21,Auto,C001771,36031.15
2021-09-21,Vida,C004398,181280.8
