PolizaID,A̱o,Ramo,Moneda,NumeroAsegurados,PrimaPoliza,PrimaRetenida,PrimaCedida,DuracionOriginal_dias,TiempoTranscurrido_dias,DuracionRemanente_dias,PrimaDevengadaBEL
POL-012376,2025,RCV,USD,5,319134.78,191480.868,127653.912,300,268,32,285093.74
POL-012377,2023,RCV,MXN,9,2650898.66,1590539.196,1060359.464,543,521,22,2543495.77
POL-012378,2024,RCV,MXN,7,923394.57,554036.742,369357.828,626,298,328,439571.22
POL-012379,2025,DMI,MXN,2,3546519.46,2127911.676,1418607.784,569,465,104,2898297.98
POL-012380,2021,AUI,MXN,10,2353146.97,1411888.182,941258.788,71,67,4,2220575.31
POL-012381,2025,AUF,MXN,1,2028156.58,1216893.948,811262.632,361,228,133,1280941
POL-012382,2022,AUF,USD,9,4601163.43,2760698.058,1840465.372,99,32,67,1487244.75
POL-012383,2021,DMI,USD,3,4789070.32,2873442.192,1915628.128,532,4,528,36008.05
POL-012384,2021,AUI,USD,7,2706773.95,1624064.37,1082709.58,143,1,142,18928.49
POL-012385,2025,CAU,USD,4,3986794.45,2392076.67,1594717.78,421,1,420,9469.82
POL-012386,2021,AUF,MXN,4,1573934.21,944360.526,629573.684,321,264,57,1294450.57
POL-012387,2023,AUI,USD,5,3985089.61,2391053.766,1594035.844,702,81,621,459818.03
POL-012388,2025,AUI,USD,10,2043114.73,1225868.838,817245.892,428,356,72,1699413.19
POL-012389,2021,RCV,USD,5,3354713.28,2012827.968,1341885.312,485,19,466,131421.76
POL-012390,2023,CAU,USD,2,1944635.02,1166781.012,777854.008,569,414,155,1414901.4
POL-012391,2022,AUF,MXN,7,1406030.57,843618.342,562412.228,116,115,1,1393909.62
POL-012392,2024,AUI,MXN,6,1783607.3,1070164.38,713442.92,98,62,36,1128404.62
POL-012393,2021,INC,USD,9,50316.56,30189.936,20126.624,155,149,6,48368.82
POL-012394,2024,AUF,USD,4,406863.93,244118.358,162745.572,588,97,491,67118.71
POL-012395,2023,RCV,USD,6,190441.09,114264.654,76176.436,613,415,198,128928.31
POL-012396,2024,CAU,MXN,3,527943.02,316765.812,211177.208,129,48,81,196443.91
POL-012397,2023,CAU,USD,6,648720.59,389232.354,259488.236,703,340,363,313748.22
POL-012398,2025,AUF,MXN,8,2653219.55,1591931.73,1061287.82,460,219,241,1263163.22
POL-012399,2021,AUI,USD,1,3763823.21,2258293.926,1505529.284,129,89,40,2596746.25
POL-012400,2021,AUI,USD,6,296481.48,177888.888,118592.592,74,69,5,276448.95
POL-012401,2021,AUI,MXN,10,15315.02,9189.012,6126.008,592,41,551,1060.67
POL-012402,2023,CAU,MXN,3,833534.85,500120.91,333413.94,257,208,49,674611.86
POL-012403,2023,AUF,USD,9,1887912.79,1132747.674,755165.116,573,460,113,1515601.89
POL-012404,2021,DMI,USD,5,283567.87,170140.722,113427.148,730,726,4,282014.07
POL-012405,2021,RCV,MXN,5,316553.9,189932.34,126621.56,569,463,106,257582.52
POL-012406,2022,AUF,MXN,2,477032.37,286219.422,190812.948,426,174,252,194844.21
POL-012407,2021,AUI,MXN,4,4551580.62,2730948.372,1820632.248,499,386,113,3520861.96
POL-012408,2025,DMI,MXN,10,1793739.89,1076243.934,717495.956,89,40,49,806175.23
POL-012409,2024,CAU,MXN,10,1234118.38,740471.028,493647.352,618,75,543,149771.65
POL-012410,2023,CAU,MXN,3,2598809.94,1559285.964,1039523.976,256,208,48,2111533.08
POL-012411,2021,RCV,MXN,6,2144655.34,1286793.204,857862.136,712,563,149,1695844.04
POL-012412,2022,INC,USD,10,4079905.27,2447943.162,1631962.108,234,14,220,244096.9
POL-012413,2024,INC,USD,8,4488087.75,2692852.65,1795235.1,243,70,173,1292864.78
POL-012414,2025,INC,MXN,10,650091.78,390055.068,260036.712,415,188,227,294499.41
POL-012415,2024,INC,USD,8,522335.72,313401.432,208934.288,141,69,72,255611.1
POL-012416,2021,AUI,USD,1,1637680.38,982608.228,655072.152,392,231,161,965061.65
POL-012417,2025,DMI,USD,6,2849627.65,1709776.59,1139851.06,619,357,262,1643484.77
POL-012418,2024,AUF,USD,3,858190.54,514914.324,343276.216,646,157,489,208569.53
POL-012419,2022,CAU,USD,10,2181447.78,1308868.668,872579.112,292,235,57,1755617.22
POL-012420,2025,CAU,MXN,8,1329689.36,797813.616,531875.744,632,268,364,563855.61
POL-012421,2022,AUF,USD,1,398657.82,239194.692,159463.128,179,25,154,55678.47
POL-012422,2024,AUI,MXN,9,3631936.84,2179162.104,1452774.736,381,293,88,2793064.29
POL-012423,2025,CAU,MXN,9,4312723.41,2587634.046,1725089.364,725,477,248,2837474.57
POL-012424,2024,AUI,MXN,10,687475.37,412485.222,274990.148,459,131,328,196207.57
POL-012425,2025,AUF,USD,4,3498326.42,2098995.852,1399330.568,340,14,326,144048.73
POL-012426,2022,DMI,USD,9,568914.07,341348.442,227565.628,428,170,258,225970.54
POL-012427,2022,RCV,USD,10,541680.48,325008.288,216672.192,391,335,56,464099.64
POL-012428,2023,AUF,USD,9,1743867.39,1046320.434,697546.956,633,425,208,1170843.03
POL-012429,2024,DMI,MXN,9,4887603.23,2932561.938,1955041.292,420,411,9,4782868.88
POL-012430,2021,AUF,USD,5,417058.61,250235.166,166823.444,691,108,583,65184.27
POL-012431,2021,AUI,USD,3,4968966.29,2981379.774,1987586.516,487,347,140,3540516.02
POL-012432,2024,INC,MXN,3,221507.23,132904.338,88602.892,236,80,156,75087.2
POL-012433,2022,INC,USD,1,3086740.94,1852044.564,1234696.376,445,360,85,2497138.74
POL-012434,2024,INC,MXN,3,1066079.1,639647.46,426431.64,399,52,347,138937.63
POL-012435,2022,RCV,MXN,1,4793877.75,2876326.65,1917551.1,569,187,382,1575492.34
POL-012436,2024,CAU,USD,10,3333366.24,2000019.744,1333346.496,303,107,196,1177129.33
POL-012437,2023,AUI,USD,7,3289557.89,1973734.734,1315823.156,511,177,334,1139435.9
POL-012438,2024,INC,MXN,2,663535.72,398121.432,265414.288,522,324,198,411849.76
POL-012439,2023,RCV,USD,2,1471200.33,882720.198,588480.132,180,41,139,335106.74
POL-012440,2022,AUF,USD,1,4033293.42,2419976.052,1613317.368,85,51,34,2419976.05
POL-012441,2021,AUI,USD,4,3482039.92,2089223.952,1392815.968,436,119,317,950373.28
POL-012442,2023,AUF,USD,5,2737698.32,1642618.992,1095079.328,323,119,204,1008625.7
POL-012443,2025,RCV,MXN,2,2351597.71,1410958.626,940639.084,142,116,26,1921023.48
POL-012444,2024,INC,MXN,10,3715795.08,2229477.048,1486318.032,701,246,455,1303973.74
POL-012445,2025,AUI,MXN,10,172487.1,103492.26,68994.84,459,380,79,142799.78
POL-012446,2021,RCV,MXN,5,2812088.96,1687253.376,1124835.584,413,37,376,251930.49
POL-012447,2021,AUI,MXN,4,1251799.35,751079.61,500719.74,668,520,148,974454.58
POL-012448,2022,CAU,USD,7,2164660.14,1298796.084,865864.056,125,78,47,1350747.93
POL-012449,2022,AUI,USD,9,3583535.85,2150121.51,1433414.34,186,173,13,3333073.67
POL-012450,2022,AUI,MXN,5,1140208.9,684125.34,456083.56,255,210,45,938995.56
POL-012451,2025,DMI,USD,4,3222977.39,1933786.434,1289190.956,274,74,200,870439.15
POL-012452,2024,AUI,MXN,1,3535662.64,2121397.584,1414265.056,697,509,188,2581997.54
POL-012453,2021,RCV,USD,7,1658091.71,994855.026,663236.684,543,171,372,522161.48
POL-012454,2022,RCV,USD,1,2552589.66,1531553.796,1021035.864,721,619,102,2191474.34
POL-012455,2022,INC,USD,1,1479236.94,887542.164,591694.776,469,449,20,1416156.47
POL-012456,2022,DMI,MXN,5,4973817.02,2984290.212,1989526.808,404,102,302,1255765.68
POL-012457,2025,DMI,USD,8,2810732.37,1686439.422,1124292.948,566,264,302,1311012.98
POL-012458,2023,CAU,USD,2,3280229.44,1968137.664,1312091.776,565,455,110,2641600.7
POL-012459,2025,DMI,MXN,4,4629216.9,2777530.14,1851686.76,561,62,499,511606.86
POL-012460,2024,RCV,USD,6,828255.9,496953.54,331302.36,556,133,423,198125.96
POL-012461,2025,INC,MXN,2,3103823.6,1862294.16,1241529.44,347,39,308,348844.73
POL-012462,2021,RCV,MXN,1,1489568.29,893740.974,595827.316,263,18,245,101947.64
POL-012463,2024,RCV,MXN,4,4562391.54,2737434.924,1824956.616,122,19,103,710536.39
POL-012464,2025,RCV,MXN,4,4482216.93,2689330.158,1792886.772,412,152,260,1653633.43
POL-012465,2024,AUI,USD,9,2160487.6,1296292.56,864195.04,224,134,90,1292434.55
POL-012466,2022,AUI,MXN,6,4401542.69,2640925.614,1760617.076,435,328,107,3318864.37
POL-012467,2025,AUF,MXN,2,4716843.87,2830106.322,1886737.548,157,50,107,1502179.58
POL-012468,2024,DMI,MXN,8,1582877.84,949726.704,633151.136,173,171,2,1564578.67
POL-012469,2024,RCV,MXN,1,4289343.72,2573606.232,1715737.488,707,580,127,3518839.26
POL-012470,2025,AUF,MXN,2,603360.17,362016.102,241344.068,347,320,27,556412.84
POL-012471,2021,CAU,USD,7,2479437.94,1487662.764,991775.176,328,216,112,1632800.59
POL-012472,2022,DMI,USD,2,331146.94,198688.164,132458.776,210,116,94,182919.26
POL-012473,2021,INC,MXN,2,1182586.65,709551.99,473034.66,316,313,3,1171359.56
POL-012474,2025,DMI,USD,3,1761712.29,1057027.374,704684.916,197,49,148,438192.4
POL-012475,2022,INC,MXN,6,4267767.88,2560660.728,1707107.152,132,70,62,2263210.24
POL-012476,2023,RCV,USD,7,1884204.17,1130522.502,753681.668,648,512,136,1488753.91
POL-012477,2021,AUI,USD,2,1683615.22,1010169.132,673446.088,157,50,107,536183.19
POL-012478,2022,AUF,MXN,1,1038722.56,623233.536,415489.024,710,145,565,212133.48
POL-012479,2021,AUI,MXN,10,4207672.49,2524603.494,1683068.996,315,2,313,26715.38
POL-012480,2021,CAU,USD,8,4945540.97,2967324.582,1978216.388,643,447,196,3438035.48
POL-012481,2023,DMI,USD,2,2995793.58,1797476.148,1198317.432,135,58,77,1287081.69
POL-012482,2021,INC,USD,8,3698754.2,2219252.52,1479501.68,260,121,139,1721343.3
POL-012483,2023,INC,USD,3,4445342.25,2667205.35,1778136.9,228,101,127,1969208.63
POL-012484,2023,INC,MXN,9,3763118.41,2257871.046,1505247.364,304,55,249,680827.34
POL-012485,2023,INC,USD,5,4033657.37,2420194.422,1613462.948,531,514,17,3904519.56
POL-012486,2024,AUF,MXN,3,3685739.61,2211443.766,1474295.844,716,203,513,1044979.25
POL-012487,2021,AUI,USD,8,3827977.17,2296786.302,1531190.868,440,353,87,3071081.68
POL-012488,2024,RCV,USD,3,1268073.68,760844.208,507229.472,651,127,524,247381.5
POL-012489,2021,DMI,MXN,9,2161568.73,1296941.238,864627.492,159,68,91,924444.49
POL-012490,2022,AUI,MXN,9,4117591.59,2470554.954,1647036.636,699,654,45,3852510.59
POL-012491,2023,AUI,USD,3,1177285,706371,470914,90,57,33,745613.83
POL-012492,2021,AUI,USD,9,4024037.76,2414422.656,1609615.104,125,101,24,3251422.51
POL-012493,2025,AUI,MXN,4,148463.86,89078.316,59385.544,73,55,18,111856.33
POL-012494,2024,AUI,MXN,3,2773597.07,1664158.242,1109438.828,128,88,40,1906847.99
POL-012495,2024,AUI,USD,2,2427223.01,1456333.806,970889.204,604,454,150,1824435.84
POL-012496,2021,INC,USD,4,3678826.14,2207295.684,1471530.456,618,57,561,339309.21
POL-012497,2025,AUI,USD,3,440974.62,264584.772,176389.848,727,604,123,366366.81
POL-012498,2023,RCV,MXN,2,717500.33,430500.198,287000.132,432,332,100,551412.29
POL-012499,2023,INC,MXN,5,4988247.09,2992948.254,1995298.836,318,107,211,1678435.34
POL-012500,2021,AUF,MXN,3,1896717.15,1138030.29,758686.86,284,67,217,447464.96
POL-012501,2021,DMI,MXN,8,1435104.91,861062.946,574041.964,398,250,148,901447.81
POL-012502,2025,RCV,USD,1,1844919.54,1106951.724,737967.816,371,113,258,561929.67
POL-012503,2022,INC,MXN,9,97537.79,58522.674,39015.116,348,175,173,49049.18
POL-012504,2023,RCV,MXN,1,3955945.43,2373567.258,1582378.172,710,216,494,1203498.89
POL-012505,2022,AUI,USD,10,432474.72,259484.832,172989.888,243,82,161,145937.97
POL-012506,2024,RCV,MXN,10,3472622.94,2083573.764,1389049.176,446,226,220,1759669.92
POL-012507,2025,INC,USD,1,4245554.9,2547332.94,1698221.96,242,174,68,3052589.06
POL-012508,2025,AUF,USD,6,4698381.98,2819029.188,1879352.792,594,300,294,2372920.19
POL-012509,2023,CAU,USD,9,2785362.79,1671217.674,1114145.116,109,76,33,1942087.82
POL-012510,2024,INC,USD,9,2871069.61,1722641.766,1148427.844,642,321,321,1435534.8
POL-012511,2024,INC,USD,2,1483736.44,890241.864,593494.576,554,279,275,747224.67
POL-012512,2024,AUI,USD,5,1061957.2,637174.32,424782.88,438,422,16,1023164.24
POL-012513,2025,AUI,USD,8,3825559.34,2295335.604,1530223.736,360,357,3,3793679.68
POL-012514,2025,CAU,MXN,1,1245599.62,747359.772,498239.848,549,205,344,465114.61
POL-012515,2023,DMI,MXN,6,3833523.69,2300114.214,1533409.476,86,15,71,668637.85
POL-012516,2022,DMI,MXN,9,3101701.7,1861021.02,1240680.68,449,1,448,6908.02
POL-012517,2024,AUI,USD,4,1895700.24,1137420.144,758280.096,493,33,460,126892.71
POL-012518,2022,CAU,USD,9,2760038.86,1656023.316,1104015.544,572,527,45,2542902.94
POL-012519,2024,DMI,MXN,5,807828.74,484697.244,323131.496,657,33,624,40575.87
POL-012520,2023,DMI,MXN,8,3899081.95,2339449.17,1559632.78,602,518,84,3355024
POL-012521,2023,AUI,USD,4,657035.85,394221.51,262814.34,90,61,29,445324.3
POL-012522,2022,AUF,MXN,8,1789730.02,1073838.012,715892.008,365,100,265,490336.99
POL-012523,2024,CAU,MXN,9,1640397.32,984238.392,656158.928,672,325,347,793346.92
POL-012524,2022,CAU,MXN,5,4250034.71,2550020.826,1700013.884,592,417,175,2993689.99
POL-012525,2021,AUF,MXN,4,3655199.19,2193119.514,1462079.676,207,108,99,1907060.45
POL-012526,2023,INC,MXN,2,2779277.49,1667566.494,1111710.996,326,262,64,2233652.46
POL-012527,2025,INC,USD,6,2712349.85,1627409.91,1084939.94,387,365,22,2558159.42
POL-012528,2023,RCV,USD,2,632114.73,379268.838,252845.892,637,302,335,299683.91
POL-012529,2021,RCV,MXN,8,557531.79,334519.074,223012.716,121,25,96,115192.52
POL-012530,2024,AUF,MXN,1,2313434.28,1388060.568,925373.712,580,421,159,1679234.19
POL-012531,2022,CAU,MXN,10,2786097.71,1671658.626,1114439.084,549,361,188,1832024.18
POL-012532,2024,AUF,USD,7,599868.16,359920.896,239947.264,136,65,71,286701.69
POL-012533,2023,CAU,MXN,1,2692034.9,1615220.94,1076813.96,682,259,423,1022341.7
POL-012534,2023,CAU,USD,8,4968745.88,2981247.528,1987498.352,355,37,318,517869.29
POL-012535,2023,INC,MXN,9,1768219.64,1060931.784,707287.856,128,85,43,1174208.35
POL-012536,2021,AUI,USD,5,2655581.36,1593348.816,1062232.544,223,123,100,1464737.7
POL-012537,2023,DMI,MXN,3,2862053.17,1717231.902,1144821.268,214,160,54,2139852.84
POL-012538,2024,DMI,USD,1,3055922.45,1833553.47,1222368.98,110,16,94,444497.81
POL-012539,2024,RCV,MXN,5,1613270.3,967962.18,645308.12,251,246,5,1581133.44
POL-012540,2023,AUI,USD,1,1393173.39,835904.034,557269.356,243,239,4,1370240.49
POL-012541,2025,INC,MXN,6,3444416.76,2066650.056,1377766.704,524,392,132,2576739.26
POL-012542,2021,AUI,USD,6,97384.17,58430.502,38953.668,166,105,61,61598.42
POL-012543,2021,AUF,USD,1,4185453.3,2511271.98,1674181.32,389,345,44,3712034.42
POL-012544,2021,RCV,USD,10,4143273.73,2485964.238,1657309.492,225,175,50,3222546.23
POL-012545,2024,DMI,USD,10,1379370.06,827622.036,551748.024,569,320,249,775744.15
POL-012546,2025,RCV,USD,7,1689055.15,1013433.09,675622.06,353,52,301,248812.66
POL-012547,2025,AUF,USD,6,1821326.75,1092796.05,728530.7,610,69,541,206018.93
POL-012548,2024,CAU,USD,8,2319689.72,1391813.832,927875.888,290,49,241,391947.57
POL-012549,2022,RCV,USD,1,2761526.33,1656915.798,1104610.532,558,208,350,1029386.16
POL-012550,2023,RCV,USD,9,283127.3,169876.38,113250.92,171,15,156,24835.73
POL-012551,2025,DMI,MXN,7,4398560.16,2639136.096,1759424.064,421,409,12,4273185.52
POL-012552,2023,INC,USD,6,4962168.1,2977300.86,1984867.24,576,510,66,4393586.34
POL-012553,2025,RCV,USD,5,4397799.88,2638679.928,1759119.952,127,42,85,1454390.51
POL-012554,2021,AUI,MXN,1,4618430.54,2771058.324,1847372.216,520,411,109,3650336.45
POL-012555,2025,AUF,USD,1,2171854.2,1303112.52,868741.68,665,99,566,323328.67
POL-012556,2022,AUF,MXN,7,4146552.85,2487931.71,1658621.14,191,104,87,2257808.88
POL-012557,2023,CAU,MXN,7,2608277.38,1564966.428,1043310.952,599,143,456,622677.24
POL-012558,2021,AUI,USD,9,3396623.98,2037974.388,1358649.592,373,196,177,1784821.18
POL-012559,2024,RCV,MXN,8,1031799.86,619079.916,412719.944,290,48,242,170780.67
POL-012560,2025,DMI,MXN,5,2272828.8,1363697.28,909131.52,202,142,60,1597731.14
POL-012561,2024,CAU,USD,10,3059518.08,1835710.848,1223807.232,81,38,43,1435329.47
POL-012562,2024,AUF,USD,10,1341043.21,804625.926,536417.284,645,557,88,1158079.18
POL-012563,2025,AUI,USD,8,3894101.08,2336460.648,1557640.432,697,17,680,94978.08
POL-012564,2022,RCV,USD,4,1914456.32,1148673.792,765782.528,445,415,30,1785391.85
POL-012565,2023,RCV,USD,7,2004552.95,1202731.77,801821.18,477,211,266,886710.01
POL-012566,2025,DMI,MXN,8,467983.25,280789.95,187193.3,532,7,525,6157.67
POL-012567,2022,INC,USD,6,1156569.4,693941.64,462627.76,424,136,288,370975.09
POL-012568,2021,AUF,USD,1,3465165.9,2079099.54,1386066.36,366,298,68,2821364.59
POL-012569,2022,AUF,MXN,9,232570.41,139542.246,93028.164,702,519,183,171943.08
POL-012570,2024,DMI,MXN,9,1411910.14,847146.084,564764.056,705,258,447,516699.03
POL-012571,2024,RCV,MXN,4,1232977.37,739786.422,493190.948,384,326,58,1046746.41
POL-012572,2024,CAU,USD,9,2492339.82,1495403.892,996935.928,591,581,10,2450168.25
POL-012573,2023,INC,USD,10,2602209.18,1561325.508,1040883.672,589,191,398,843840.33
POL-012574,2024,AUI,USD,2,4303160.47,2581896.282,1721264.188,697,83,614,512428
POL-012575,2025,AUF,USD,8,3381127.05,2028676.23,1352450.82,547,150,397,927182.92
POL-012576,2021,AUI,USD,5,3350107.36,2010064.416,1340042.944,632,561,71,2973750.36
POL-012577,2024,AUF,USD,8,1548828.27,929296.962,619531.308,289,191,98,1023620.07
POL-012578,2024,DMI,USD,9,4955749.89,2973449.934,1982299.956,309,239,70,3833088.1
POL-012579,2021,DMI,MXN,4,4904652.96,2942791.776,1961861.184,577,234,343,1989062.03
POL-012580,2024,AUI,MXN,3,2934077.68,1760446.608,1173631.072,440,309,131,2060522.73
POL-012581,2025,AUF,USD,7,4266266.68,2559760.008,1706506.672,224,154,70,2933058.34
POL-012582,2024,INC,USD,2,1822994.15,1093796.49,729197.66,346,340,6,1791381.53
POL-012583,2021,INC,MXN,6,2983704.45,1790222.67,1193481.78,490,102,388,621097.66
POL-012584,2025,CAU,MXN,1,3587316.52,2152389.912,1434926.608,429,111,318,928186.79
POL-012585,2022,CAU,USD,5,1714205.84,1028523.504,685682.336,129,51,78,677709.29
POL-012586,2023,DMI,USD,5,4498735.39,2699241.234,1799494.156,347,123,224,1594652.6
POL-012587,2025,RCV,MXN,8,4173719.13,2504231.478,1669487.652,664,301,363,1892002.2
POL-012588,2021,CAU,USD,10,3151390.33,1890834.198,1260556.132,518,195,323,1186334.2
POL-012589,2022,DMI,MXN,10,3516132,2109679.2,1406452.8,500,6,494,42193.58
POL-012590,2024,AUI,USD,8,3707683.33,2224609.998,1483073.332,221,194,27,3254708.44
POL-012591,2021,AUI,MXN,3,2072987.53,1243792.518,829195.012,64,7,57,226733.01
POL-012592,2021,AUI,MXN,2,3167892.75,1900735.65,1267157.1,318,4,314,39847.71
POL-012593,2021,RCV,USD,2,555369.63,333221.778,222147.852,660,279,381,234769.89
POL-012594,2023,DMI,USD,1,1668426.49,1001055.894,667370.596,242,159,83,1096197.57
POL-012595,2023,AUI,MXN,4,3975080.68,2385048.408,1590032.272,408,278,130,2708510.86
POL-012596,2024,AUI,USD,6,305894.38,183536.628,122357.752,230,190,40,252695.36
POL-012597,2021,RCV,MXN,2,1889018.29,1133410.974,755607.316,582,557,25,1807874.89
POL-012598,2024,RCV,USD,7,2494457.76,1496674.656,997783.104,167,44,123,657222.4
POL-012599,2023,AUF,USD,2,3198399.42,1919039.652,1279359.768,544,425,119,2498749.55
POL-012600,2023,AUF,MXN,8,1856506.16,1113903.696,742602.464,626,611,15,1812021.19
POL-012601,2021,AUI,MXN,1,980413.11,588247.866,392165.244,285,231,54,794650.63
POL-012602,2024,CAU,MXN,6,3210309.02,1926185.412,1284123.608,384,364,20,3043105.43
POL-012603,2024,AUF,MXN,5,1985078.27,1191046.962,794031.308,552,273,279,981750.67
POL-012604,2025,RCV,USD,5,3825084.41,2295050.646,1530033.764,142,29,113,781179.21
POL-012605,2022,RCV,USD,2,2324544.81,1394726.886,929817.924,610,500,110,1905364.6
POL-012606,2024,AUF,MXN,4,3807630.59,2284578.354,1523052.236,66,43,23,2480729.02
POL-012607,2023,RCV,USD,8,1235333.93,741200.358,494133.572,729,27,702,45753.11
POL-012608,2023,CAU,USD,2,93813.48,56288.088,37525.392,312,264,48,79380.64
POL-012609,2023,RCV,USD,6,2773924.35,1664354.61,1109569.74,643,139,504,599650.83
POL-012610,2022,RCV,MXN,8,2776165.92,1665699.552,1110466.368,518,226,292,1211222.97
POL-012611,2025,AUF,MXN,2,4134244.16,2480546.496,1653697.664,523,89,434,703532.95
POL-012612,2023,RCV,USD,8,2511582.33,1506949.398,1004632.932,583,529,54,2278948.63
POL-012613,2024,AUF,USD,2,228549.74,137129.844,91419.896,306,241,65,180001.59
POL-012614,2021,DMI,USD,3,1627233.2,976339.92,650893.28,505,469,36,1511232.42
POL-012615,2021,INC,USD,4,4697362.74,2818417.644,1878945.096,438,196,242,2102016.2
POL-012616,2022,DMI,MXN,9,327593.92,196556.352,131037.568,325,261,64,263083.12
POL-012617,2021,INC,USD,4,1061888.29,637132.974,424755.316,154,40,114,275815.14
POL-012618,2023,RCV,USD,3,616010.66,369606.396,246404.264,513,54,459,64843.23
POL-012619,2021,DMI,MXN,1,3985825.84,2391495.504,1594330.336,394,335,59,3388963.59
POL-012620,2025,RCV,MXN,7,719907.03,431944.218,287962.812,440,118,322,193065.98
POL-012621,2024,RCV,MXN,6,4482714.74,2689628.844,1793085.896,117,105,12,4022949.13
POL-012622,2023,AUI,MXN,6,4634866.5,2780919.9,1853946.6,236,15,221,294588.97
POL-012623,2022,DMI,MXN,8,3002447.23,1801468.338,1200978.892,573,378,195,1980671.99
POL-012624,2023,AUF,USD,5,1972577.38,1183546.428,789030.952,628,236,392,741287.04
POL-012625,2025,DMI,USD,5,956789.52,574073.712,382715.808,476,38,438,76382.36
POL-012626,2025,RCV,USD,3,2566117.78,1539670.668,1026447.112,430,411,19,2452731.18
POL-012627,2021,AUI,USD,4,365933.3,219559.98,146373.32,363,330,33,332666.64
POL-012628,2024,CAU,MXN,3,2324397.17,1394638.302,929758.868,652,558,94,1989284.69
POL-012629,2024,INC,USD,8,3472266.72,2083360.032,1388906.688,166,131,35,2740162.29
